Loan_ID,Customer_ID,Application_Date,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Annual_Income,Employment_Type,Credit_Score,Age,Gender,Marital_Status,Region,Branch,Loan_Status,Default_Status,EMI,Total_Interest
L00588,C1588,2025-12-24,Business,1353771,11.7,180,4378605,Self-Employed,671,50,Male,Married,East,Bhubaneswar,Approved,No,8400.9,2375868.1
L00589,C1589,2025-01-23,Auto,1167359,9.5,84,2631758,Salaried,750,34,Female,Married,West,Mumbai,Approved,No,15217.36,776293.73
L00590,C1590,2025-08-11,Home,2258797,9.1,240,2859767,Self-Employed,608,24,Male,Single,West,Ahmedabad,Rejected,No,10268.11,4111010.54
L00591,C1591,2025-05-21,Education,599812,7.0,96,3855385,Salaried,746,36,Female,Single,East,Patna,Approved,No,6685.4,335894.72
L00592,C1592,2025-08-14,Business,3265010,12.0,180,2600742,Salaried,692,50,Male,Single,West,Mumbai,Approved,No,20315.62,5877018.0
L00593,C1593,2025-03-07,Business,2930894,10.2,180,2127395,Salaried,704,32,Male,Married,West,Ahmedabad,Pending,No,17943.58,4484267.82
L00594,C1594,2025-01-09,Home,2925334,8.6,240,1845647,Business Owner,775,43,Male,Married,South,Chennai,Approved,No,13237.14,5031574.48
L00595,C1595,2025-03-15,Home,1274722,8.2,240,4552503,Salaried,713,41,Female,Single,East,Kolkata,Pending,No,5746.87,2090544.08
L00596,C1596,2025-06-10,Auto,332670,10.3,84,4248392,Business Owner,841,53,Female,Married,West,Ahmedabad,Approved,No,4368.27,239855.07
L00597,C1597,2025-11-07,Home,1129022,9.5,240,1558917,Self-Employed,697,54,Female,Single,West,Ahmedabad,Approved,No,5151.16,2145141.8
L00598,C1598,2025-07-29,Business,1878602,12.2,180,2758409,Self-Employed,833,26,Female,Married,East,Kolkata,Approved,No,11709.95,3437841.66
L00599,C1599,2025-06-24,Education,331366,8.3,96,2232314,Self-Employed,714,28,Male,Single,East,Patna,Pending,No,3738.22,220027.02
L00600,C1600,2025-03-06,Personal,274872,14.0,60,4445652,Salaried,761,48,Male,Married,West,Ahmedabad,Approved,No,5222.57,192410.4
L00601,C1601,2025-06-22,Business,2271500,10.7,180,4740171,Business Owner,835,59,Male,Married,North,Delhi,Approved,No,13969.73,3645757.5
L00602,C1602,2025-09-18,Auto,771600,10.0,84,4065607,Salaried,833,30,Male,Single,North,Lucknow,Approved,No,10104.29,540120.0
L00603,C1603,2025-09-18,Auto,916647,8.6,84,3979134,Self-Employed,645,39,Female,Single,West,Pune,Rejected,No,11850.94,551821.49
L00604,C1604,2025-03-28,Personal,429638,12.8,60,651771,Self-Employed,808,37,Male,Married,East,Kolkata,Approved,No,8077.19,274968.32
L00605,C1605,2025-01-14,Home,2933634,9.4,240,2035125,Self-Employed,741,34,Female,Single,East,Kolkata,Approved,No,13372.48,5515231.92
L00606,C1606,2025-02-10,Personal,565992,12.1,60,4107164,Business Owner,675,35,Male,Single,West,Ahmedabad,Approved,No,10574.62,342425.16
L00607,C1607,2025-10-13,Auto,1114791,8.7,84,2616162,Business Owner,716,23,Male,Married,South,Hyderabad,Approved,No,14425.93,678907.72
L00608,C1608,2025-09-22,Education,358789,7.4,96,2147251,Business Owner,772,34,Male,Single,South,Hyderabad,Approved,No,4013.95,212403.09
L00609,C1609,2025-06-03,Business,662792,10.7,180,2049418,Salaried,781,39,Female,Single,North,Jaipur,Approved,No,4076.17,1063781.16
L00610,C1610,2025-06-13,Auto,529565,9.0,84,4858481,Business Owner,723,28,Female,Single,West,Ahmedabad,Approved,No,6871.74,333625.95
L00611,C1611,2025-12-12,Education,480938,8.1,96,3756130,Self-Employed,775,47,Female,Single,South,Bengaluru,Approved,No,5415.56,311647.82
L00612,C1612,2025-11-11,Auto,529583,9.6,84,758297,Business Owner,668,42,Male,Married,West,Pune,Approved,No,6909.8,355879.78
L00613,C1613,2025-10-02,Home,2279333,8.8,240,3095823,Self-Employed,833,35,Female,Married,North,Jaipur,Approved,No,10332.98,4011626.08
L00614,C1614,2025-04-28,Education,221001,7.3,96,2108710,Business Owner,741,36,Male,Single,East,Bhubaneswar,Approved,No,2470.15,129064.58
L00615,C1615,2025-11-06,Education,277479,7.0,96,1400528,Salaried,809,27,Female,Married,North,Jaipur,Approved,No,3092.73,155388.24
L00616,C1616,2025-04-24,Education,681197,7.8,96,4597950,Self-Employed,790,56,Female,Single,East,Bhubaneswar,Approved,No,7649.27,425066.93
L00617,C1617,2025-09-02,Business,572194,12.1,180,4549614,Business Owner,662,27,Female,Single,East,Patna,Approved,No,3563.5,1038532.11
L00618,C1618,2025-04-30,Home,1509909,7.8,240,1100181,Salaried,743,52,Female,Single,South,Hyderabad,Approved,No,6782.01,2355458.04
L00619,C1619,2025-11-30,Auto,892772,9.6,84,1563424,Salaried,609,41,Female,Single,East,Patna,Rejected,No,11648.55,599942.78
L00620,C1620,2025-09-11,Education,369966,8.9,96,950154,Salaried,696,54,Female,Married,North,Delhi,Pending,No,4196.8,263415.79
L00621,C1621,2025-12-17,Home,2626532,8.1,240,2789328,Salaried,630,60,Female,Single,West,Pune,Rejected,No,11830.34,4254981.84
L00622,C1622,2025-12-26,Personal,110298,11.0,60,3069726,Salaried,837,33,Male,Single,West,Pune,Approved,No,2040.51,60663.9
L00623,C1623,2025-08-07,Home,1456211,8.2,240,4231691,Business Owner,752,40,Female,Single,East,Kolkata,Approved,No,6565.08,2388186.04
L00624,C1624,2025-07-16,Business,931913,11.7,180,1999432,Self-Employed,619,57,Female,Single,East,Patna,Rejected,No,5783.04,1635507.31
L00625,C1625,2025-09-19,Home,1183100,7.8,240,2244739,Self-Employed,655,48,Female,Single,South,Chennai,Rejected,No,5314.09,1845636.0
L00626,C1626,2025-04-20,Home,2449396,8.2,240,2319749,Salaried,743,38,Male,Single,East,Patna,Approved,No,11042.69,4017009.44
L00627,C1627,2025-11-12,Auto,665093,10.0,84,1308644,Business Owner,742,33,Female,Single,West,Pune,Approved,No,8709.55,465565.1
L00628,C1628,2025-01-18,Home,2314107,8.2,240,1942792,Business Owner,713,38,Female,Single,South,Hyderabad,Pending,No,10432.77,3795135.48
L00629,C1629,2025-10-07,Auto,1163319,9.5,84,2599936,Salaried,760,23,Female,Married,North,Lucknow,Approved,No,15164.69,773607.14
L00630,C1630,2025-04-10,Personal,158770,12.1,60,1404345,Business Owner,621,60,Male,Single,South,Hyderabad,Rejected,No,2966.35,96055.85
L00631,C1631,2025-08-16,Personal,164470,11.3,60,3372382,Salaried,732,38,Male,Single,East,Patna,Approved,No,3050.92,92925.55
L00632,C1632,2025-04-06,Home,2270878,9.2,240,2910237,Self-Employed,670,58,Male,Married,South,Hyderabad,Approved,No,10332.49,4178415.52
L00633,C1633,2025-07-31,Auto,1177981,9.1,84,4161688,Salaried,620,33,Female,Married,North,Delhi,Rejected,No,15299.73,750373.9
L00634,C1634,2025-03-21,Auto,672405,10.2,84,3987618,Business Owner,667,57,Male,Single,South,Bengaluru,Pending,No,8821.31,480097.17
L00635,C1635,2025-09-01,Auto,1170168,8.9,84,2040191,Salaried,687,50,Female,Single,East,Patna,Approved,No,15170.39,729014.66
L00636,C1636,2025-03-25,Business,3140197,11.0,180,583952,Self-Employed,682,55,Male,Married,West,Ahmedabad,Pending,No,19364.55,5181325.05
L00637,C1637,2025-04-30,Education,455421,7.8,96,3948780,Business Owner,787,27,Female,Single,West,Ahmedabad,Approved,No,5114.0,284182.7
L00638,C1638,2025-01-28,Education,749543,8.3,96,539538,Salaried,641,40,Male,Single,East,Patna,Rejected,No,8455.78,497696.55
L00639,C1639,2025-12-17,Personal,422465,12.0,60,4163689,Business Owner,600,44,Male,Single,West,Pune,Rejected,No,7886.01,253479.0
L00640,C1640,2025-03-10,Home,2452754,9.2,240,4249362,Self-Employed,740,41,Female,Single,South,Bengaluru,Approved,No,11160.03,4513067.36
L00641,C1641,2025-02-09,Home,912811,8.2,240,3209732,Business Owner,725,35,Male,Single,West,Ahmedabad,Approved,No,4115.26,1497010.04
L00642,C1642,2025-04-02,Personal,546390,12.0,60,2832838,Salaried,711,46,Male,Single,South,Chennai,Pending,No,10199.28,327834.0
L00643,C1643,2025-01-28,Home,851273,8.3,240,3692970,Self-Employed,805,48,Female,Married,North,Jaipur,Approved,No,3841.37,1413113.18
L00644,C1644,2025-06-22,Auto,682585,9.3,84,4272402,Business Owner,782,58,Female,Married,West,Ahmedabad,Approved,No,8881.73,444362.84
L00645,C1645,2025-04-02,Home,967119,7.6,240,4198716,Self-Employed,672,43,Female,Married,West,Pune,Approved,No,4335.92,1470020.88
L00646,C1646,2025-08-09,Auto,1067457,8.7,84,598760,Self-Employed,752,43,Female,Married,West,Pune,Pending,No,13813.4,650081.31
L00647,C1647,2025-01-12,Home,960588,8.5,240,3039622,Salaried,695,37,Male,Single,West,Mumbai,Pending,No,4342.66,1632999.6
L00648,C1648,2025-12-10,Business,2761390,11.4,180,2489223,Salaried,677,59,Female,Married,North,Delhi,Approved,No,17089.94,4721976.9
L00649,C1649,2025-01-10,Home,878512,8.0,240,3715696,Business Owner,653,41,Male,Married,East,Bhubaneswar,Rejected,No,3953.3,1405619.2
L00650,C1650,2025-08-16,Business,3162429,12.8,180,4164163,Salaried,750,50,Female,Married,East,Patna,Approved,No,19817.89,6071863.68
L00651,C1651,2025-06-05,Education,799065,7.4,96,2444904,Self-Employed,703,41,Female,Single,South,Hyderabad,Pending,No,8939.54,473046.48
L00652,C1652,2025-10-03,Business,2869330,10.9,180,1698668,Salaried,759,45,Male,Married,North,Delhi,Approved,No,17678.26,4691354.55
L00653,C1653,2025-07-05,Personal,676790,12.3,60,1228054,Business Owner,746,27,Female,Single,West,Mumbai,Approved,No,12667.25,416225.85
L00654,C1654,2025-12-01,Education,619487,8.3,96,4191592,Self-Employed,673,47,Female,Married,South,Bengaluru,Approved,No,6988.59,411339.37
L00655,C1655,2025-02-16,Personal,528631,12.9,60,1462426,Self-Employed,756,22,Female,Married,North,Lucknow,Approved,No,9947.07,340966.99
L00656,C1656,2025-11-05,Auto,509490,8.9,84,2307522,Self-Employed,644,36,Male,Single,South,Bengaluru,Rejected,No,6605.17,317412.27
L00657,C1657,2025-05-14,Auto,373234,9.5,84,1636024,Business Owner,662,55,Male,Married,North,Lucknow,Pending,No,4865.37,248200.61
L00658,C1658,2025-02-23,Home,2470997,8.3,240,2757552,Salaried,807,37,Male,Married,West,Pune,Approved,No,11150.37,4101855.02
L00659,C1659,2025-05-06,Auto,806033,8.6,84,1490763,Self-Employed,833,42,Female,Single,East,Bhubaneswar,Approved,No,10420.86,485231.87
L00660,C1660,2025-03-23,Auto,446822,9.2,84,2609375,Business Owner,752,40,Female,Single,East,Bhubaneswar,Approved,No,5808.69,287753.37
L00661,C1661,2025-09-18,Personal,129365,12.5,60,1529150,Business Owner,755,54,Female,Single,East,Kolkata,Approved,No,2425.59,80853.12
L00662,C1662,2025-06-25,Personal,277336,13.7,60,4503491,Salaried,680,40,Male,Married,South,Bengaluru,Approved,No,5255.52,189975.16
L00663,C1663,2025-09-26,Business,1995275,12.7,180,1303205,Salaried,766,33,Female,Married,South,Bengaluru,Approved,No,12492.64,3800998.88
L00664,C1664,2025-05-12,Home,1081847,9.2,240,3064172,Business Owner,729,32,Male,Married,West,Ahmedabad,Approved,No,4922.4,1990598.48
L00665,C1665,2025-10-25,Home,1963821,9.3,240,2529384,Self-Employed,741,50,Male,Married,West,Mumbai,Approved,No,8943.57,3652707.06
L00666,C1666,2025-08-09,Home,1288243,7.7,240,1947739,Salaried,722,49,Male,Single,East,Patna,Approved,No,5780.99,1983894.22
L00667,C1667,2025-12-14,Education,706755,8.1,96,2571158,Business Owner,726,53,Female,Single,North,Jaipur,Approved,No,7958.36,457977.24
L00668,C1668,2025-04-10,Education,371055,8.9,96,354670,Salaried,681,35,Male,Single,North,Delhi,Approved,No,4209.16,264191.16
L00669,C1669,2025-12-06,Business,3056540,10.6,180,4258379,Salaried,626,41,Female,Single,East,Bhubaneswar,Rejected,No,18780.74,4859898.6
L00670,C1670,2025-08-02,Auto,452029,9.1,84,4259269,Salaried,839,46,Male,Single,East,Kolkata,Approved,No,5871.0,287942.47
L00671,C1671,2025-07-15,Personal,318742,12.7,60,4132668,Self-Employed,796,56,Male,Married,East,Patna,Approved,No,5987.04,202401.17
L00672,C1672,2025-05-08,Home,1472841,9.4,240,924338,Self-Employed,662,59,Female,Married,West,Pune,Pending,No,6713.7,2768941.08
L00673,C1673,2025-03-19,Auto,598042,9.1,84,2615643,Salaried,737,58,Female,Married,North,Delhi,Approved,No,7767.43,380952.75
L00674,C1674,2025-07-04,Personal,122913,14.0,60,3050138,Self-Employed,746,34,Male,Single,North,Jaipur,Approved,No,2335.35,86039.1
L00675,C1675,2025-01-25,Education,471608,8.3,96,3338385,Business Owner,685,24,Female,Married,West,Mumbai,Pending,No,5320.33,313147.71
L00676,C1676,2025-09-20,Business,1685505,11.7,180,3043662,Salaried,802,57,Female,Married,West,Mumbai,Approved,No,10459.49,2958061.27
L00677,C1677,2025-01-11,Education,546480,8.6,96,2622511,Self-Employed,719,57,Female,Married,North,Lucknow,Pending,No,6182.06,375978.24
L00678,C1678,2025-04-07,Home,2591595,8.6,240,2189365,Salaried,682,34,Female,Married,West,Mumbai,Approved,No,11726.97,4457543.4
L00679,C1679,2025-05-19,Business,2765243,12.8,180,630952,Salaried,799,34,Female,Married,North,Delhi,Approved,No,17328.86,5309266.56
L00680,C1680,2025-03-05,Home,2662071,7.6,240,3446683,Salaried,606,32,Male,Married,South,Bengaluru,Rejected,No,11934.95,4046347.92
L00681,C1681,2025-01-04,Education,420544,7.2,96,3306396,Self-Employed,791,47,Female,Married,South,Chennai,Approved,No,4696.07,242233.34
L00682,C1682,2025-03-14,Auto,1035276,10.4,84,847823,Salaried,711,32,Male,Married,East,Bhubaneswar,Approved,No,13606.48,753680.93
L00683,C1683,2025-03-19,Education,507321,7.3,96,627078,Business Owner,615,32,Female,Married,South,Chennai,Rejected,No,5670.37,296275.46
L00684,C1684,2025-01-24,Education,478062,7.9,96,2011921,Business Owner,678,45,Male,Married,South,Chennai,Approved,No,5373.22,302135.18
L00685,C1685,2025-11-23,Auto,417871,9.6,84,2168140,Salaried,623,40,Female,Single,North,Delhi,Rejected,No,5452.22,280809.31
L00686,C1686,2025-07-26,Auto,816740,10.1,84,4829731,Self-Employed,693,60,Male,Married,East,Kolkata,Approved,No,10705.13,577435.18
L00687,C1687,2025-10-24,Personal,642013,12.7,60,2825878,Business Owner,684,23,Female,Married,South,Bengaluru,Approved,No,12059.14,407678.26
L00688,C1688,2025-10-23,Home,943084,8.1,240,1499188,Self-Employed,762,49,Male,Single,South,Chennai,Approved,No,4247.81,1527796.08
L00689,C1689,2025-10-09,Education,739482,8.6,96,1288338,Self-Employed,790,27,Female,Single,East,Patna,Approved,No,8365.39,508763.62
L00690,C1690,2025-09-16,Education,679653,7.7,96,513187,Salaried,846,46,Male,Married,North,Jaipur,Approved,No,7624.86,418666.25
L00691,C1691,2025-07-11,Personal,149278,13.1,60,3269034,Salaried,734,27,Male,Married,South,Chennai,Approved,No,2813.89,97777.09
L00692,C1692,2025-06-03,Business,1667783,11.6,180,3856901,Salaried,819,25,Female,Single,South,Hyderabad,Approved,No,10340.25,2901942.42
L00693,C1693,2025-11-27,Business,1088474,12.4,180,860483,Self-Employed,615,46,Male,Married,South,Hyderabad,Rejected,No,6796.92,2024561.64
L00694,C1694,2025-06-09,Personal,315829,11.5,60,2617083,Business Owner,635,27,Female,Married,East,Kolkata,Rejected,No,5869.16,181601.67
L00695,C1695,2025-08-07,Home,2705755,9.4,240,4840413,Business Owner,790,31,Female,Single,West,Pune,Approved,No,12333.73,5086819.4
L00696,C1696,2025-05-22,Home,2320642,8.3,240,1043003,Self-Employed,787,53,Female,Single,South,Hyderabad,Approved,No,10471.9,3852265.72
L00697,C1697,2025-10-15,Home,2836539,8.7,240,408432,Business Owner,625,57,Female,Single,East,Bhubaneswar,Rejected,No,12847.16,4935577.86
L00698,C1698,2025-01-21,Home,1198096,8.7,240,1126921,Self-Employed,747,49,Female,Married,North,Lucknow,Approved,No,5426.38,2084687.04
L00699,C1699,2025-07-03,Education,544941,7.9,96,515088,Business Owner,655,43,Female,Married,West,Ahmedabad,Rejected,No,6124.91,344402.71
L00700,C1700,2025-09-13,Home,1903830,8.6,240,3022207,Salaried,717,42,Female,Married,East,Bhubaneswar,Approved,No,8614.83,3274587.6
L00701,C1701,2025-08-13,Home,2503161,9.0,240,1058602,Self-Employed,763,31,Male,Single,East,Bhubaneswar,Approved,No,11368.52,4505689.8
L00702,C1702,2025-02-16,Personal,410592,11.8,60,2904894,Business Owner,832,59,Female,Single,North,Delhi,Approved,No,7650.7,242249.28
L00703,C1703,2025-10-08,Auto,703953,9.1,84,4769683,Salaried,690,38,Male,Single,South,Hyderabad,Approved,No,9143.01,448418.06
L00704,C1704,2025-08-01,Personal,252438,14.4,60,2358159,Business Owner,824,56,Male,Single,South,Hyderabad,Approved,No,4813.15,181755.36
L00705,C1705,2025-02-09,Business,3632275,11.1,180,3652228,Business Owner,760,29,Female,Married,South,Hyderabad,Approved,No,22419.21,6047737.88
L00706,C1706,2025-10-22,Business,939595,11.9,180,4290777,Salaried,737,50,Female,Single,South,Chennai,Approved,No,5841.15,1677177.07
L00707,C1707,2025-10-19,Personal,464488,14.8,60,485515,Self-Employed,743,22,Female,Single,West,Mumbai,Pending,No,8887.2,343721.12
L00708,C1708,2025-01-28,Personal,632629,12.3,60,4092588,Business Owner,679,43,Male,Married,South,Bengaluru,Approved,No,11840.71,389066.83
L00709,C1709,2025-07-26,Education,388052,7.7,96,1652304,Business Owner,787,45,Female,Single,North,Lucknow,Approved,No,4353.46,239040.03
L00710,C1710,2025-11-21,Auto,486028,9.3,84,1835028,Salaried,624,42,Female,Married,West,Mumbai,Rejected,No,6324.15,316404.23
L00711,C1711,2025-10-18,Business,3363493,13.0,180,810873,Business Owner,742,44,Male,Married,East,Kolkata,Approved,No,21115.26,6558811.35
L00712,C1712,2025-03-18,Business,1948074,12.7,180,4479215,Self-Employed,646,22,Male,Married,South,Hyderabad,Rejected,No,12197.11,3711080.97
L00713,C1713,2025-12-04,Home,1556722,8.5,240,3228077,Business Owner,774,45,Female,Married,East,Bhubaneswar,Approved,No,7037.68,2646427.4
L00714,C1714,2025-12-04,Personal,523923,14.4,60,3367659,Business Owner,636,58,Male,Married,North,Jaipur,Rejected,No,9989.47,377224.56
L00715,C1715,2025-08-11,Business,3674767,11.3,180,4762116,Self-Employed,733,26,Female,Married,East,Patna,Approved,No,22722.31,6228730.07
L00716,C1716,2025-10-20,Auto,821786,10.4,84,4360962,Business Owner,756,32,Female,Married,West,Mumbai,Approved,No,10800.62,598260.21
L00717,C1717,2025-02-20,Auto,354982,9.2,84,3528786,Self-Employed,648,32,Male,Single,North,Delhi,Rejected,No,4614.77,228608.41
L00718,C1718,2025-04-01,Personal,221981,14.3,60,4454669,Self-Employed,652,35,Female,Single,North,Lucknow,Rejected,No,4228.74,158716.42
L00719,C1719,2025-08-01,Personal,424785,13.8,60,2365050,Self-Employed,759,45,Female,Married,North,Delhi,Approved,No,8056.76,293101.65
L00720,C1720,2025-02-04,Business,675319,10.7,180,387490,Salaried,760,55,Female,Married,West,Pune,Pending,No,4153.21,1083887.0
L00721,C1721,2025-10-12,Education,797801,8.8,96,2689132,Self-Employed,737,33,Male,Married,East,Patna,Approved,No,9041.74,561651.9
L00722,C1722,2025-03-15,Home,959514,9.0,240,1234546,Self-Employed,658,59,Male,Married,West,Pune,Rejected,No,4357.79,1727125.2
L00723,C1723,2025-05-30,Auto,657928,9.8,84,667067,Business Owner,745,25,Male,Married,South,Hyderabad,Approved,No,8600.06,451338.61
L00724,C1724,2025-07-29,Education,457714,7.6,96,512312,Business Owner,823,55,Male,Married,South,Bengaluru,Approved,No,5130.21,278290.11
L00725,C1725,2025-11-18,Home,1235337,7.5,240,1503651,Salaried,830,57,Male,Married,East,Bhubaneswar,Approved,No,5533.28,1853005.5
L00726,C1726,2025-03-20,Education,449214,7.9,96,2669517,Self-Employed,775,55,Female,Married,West,Ahmedabad,Approved,No,5048.98,283903.25
L00727,C1727,2025-03-06,Personal,552708,13.2,60,3558569,Business Owner,665,43,Male,Single,South,Bengaluru,Approved,No,10427.76,364787.28
L00728,C1728,2025-12-04,Education,554210,7.5,96,4094266,Business Owner,713,44,Female,Single,West,Pune,Approved,No,6206.0,332526.0
L00729,C1729,2025-06-22,Auto,413927,10.0,84,2091082,Business Owner,700,31,Female,Single,East,Patna,Approved,No,5420.47,289748.9
L00730,C1730,2025-03-08,Home,1522849,8.8,240,2031855,Self-Employed,698,41,Male,Married,South,Bengaluru,Approved,No,6903.58,2680214.24
L00731,C1731,2025-07-05,Home,1021260,9.4,240,372718,Business Owner,835,41,Female,Single,North,Delhi,Approved,No,4655.24,1919968.8
L00732,C1732,2025-12-25,Personal,259401,13.2,60,2730524,Self-Employed,677,36,Male,Married,East,Patna,Pending,No,4894.03,171204.66
L00733,C1733,2025-10-20,Home,2397816,9.0,240,1437484,Salaried,825,49,Male,Single,West,Mumbai,Approved,No,10890.08,4316068.8
L00734,C1734,2025-11-21,Home,1543379,9.3,240,3403517,Self-Employed,617,39,Male,Single,East,Bhubaneswar,Rejected,No,7028.81,2870684.94
L00735,C1735,2025-11-29,Business,1559966,12.7,180,3804245,Salaried,643,40,Female,Single,West,Mumbai,Rejected,No,9767.12,2971735.23
L00736,C1736,2025-06-04,Home,2721358,7.6,240,2588718,Self-Employed,791,33,Female,Single,West,Pune,Approved,No,12200.76,4136464.16
L00737,C1737,2025-05-17,Auto,837483,9.2,84,3446918,Salaried,685,49,Male,Single,West,Mumbai,Pending,No,10887.28,539339.05
L00738,C1738,2025-11-13,Personal,261487,13.9,60,1197997,Salaried,662,30,Female,Single,North,Delhi,Pending,No,4963.89,181733.46
L00739,C1739,2025-01-26,Home,1381812,7.7,240,771158,Business Owner,780,26,Female,Single,North,Lucknow,Approved,No,6200.88,2127990.48
